Date,Title,Numac,Link FR,Link NL
11/3/2020,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
29 OCTOBRE 2020. - Décret octroyant des pouvoirs spéciaux au Gouvernement wallon en vue de faire face à la deuxième vague de la crise sanitaire de la COVID-19, p. 78987.",2020043484,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-03&caller=list&numac=2020043484,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-03&caller=list&numac=2020043484
11/3/2020,"SERVICE PUBLIC DE WALLONIE
29 OCTOBRE 2020. - Décret octroyant des pouvoirs spéciaux au Gouvernement wallon en vue de faire face à la deuxième vague de la crise sanitaire de la COVID-19 pour les matières réglées par l'article 138 de la Constitution, p. 78990.",2020043485,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-03&caller=list&numac=2020043485,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-03&caller=list&numac=2020043485
11/3/2020,"SERVICE PUBLIC DE WALLONIE
21 OCTOBRE 2020. - Arrêté du Gouvernement wallon relatif à l'interdiction temporaire des restrictions d'accès à la distribution publique de l'eau en raison des mesures d'urgence prises pour limiter la propagation du coronavirus COVID-19, p. 78992.",2020204468,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-03&caller=list&numac=2020204468,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-03&caller=list&numac=2020204468
11/4/2020,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
29 OCTOBRE 2020. - Arrêté royal portant abrogation de l'article 66,  § 4, de l'arrêté royal n°  20 du 13 mai 2020 portant des mesures temporaires dans la lutte contre la pandémie COVID-19 et visant à assurer la continuité des soins en matière d'assurance obligatoire soins de santé, p. 79115.",2020043487,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-04&caller=list&numac=2020043487,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-04&caller=list&numac=2020043487
11/4/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
30 OCTOBRE 2020. - Décret sur l'autorisation d'une augmentation temporaire de la capacité des crématoriums autorisés dans le cadre de COVID-19, p. 79137.",2020015933,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-04&caller=list&numac=2020015933,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-04&caller=list&numac=2020015933
11/5/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
29 OCTOBRE 2020. - Arrêté du Gouvernement de la Communauté française modifiant l'arrêté du Gouvernement de la Communauté française du 7 mai 2020 portant des dispositions diverses de fonction publique dans le contexte de la pandémie de COVID-19, p. 79307.",2020043474,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-05&caller=list&numac=2020043474,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-05&caller=list&numac=2020043474
11/6/2020,"REGION DE BRUXELLES-CAPITALE
22 OCTOBRE 2020. - Arrêté ministériel portant délégations de compétences et de signatures relatives à l'application de l'arrêté du Gouvernement de la Région de Bruxelles-Capitale du 22 octobre 2020 relatif à une aide aux hôtels et appart-hôtels dans le cadre de la crise sanitaire du COVID-19, p. 79539.",2020043534,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-06&caller=list&numac=2020043534,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-06&caller=list&numac=2020043534
11/17/2020,"FR

NL

DE

 Image du sommaire du 2020-11-17
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
4 NOVEMBRE 2020. - Loi portant diverses mesures sociales suite à la pandémie de COVID-19, p. 81187.",2020016039,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-17&caller=list&numac=2020016039,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-17&caller=list&numac=2020016039
11/17/2020,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
12 NOVEMBRE 2020. - Arrêté du Gouvernement wallon relatif à l'octroi d'une intervention financière dans le cadre de la crise du coronavirus COVID-19, p. 81211.",2020016060,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-17&caller=list&numac=2020016060,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-17&caller=list&numac=2020016060
11/17/2020,"SERVICE PUBLIC DE WALLONIE
12 NOVEMBRE 2020. - Arrêté du Gouvernement wallon relatif à l'octroi d'une intervention spécifique en faveur des établissements fermés par décision dans le cadre de la crise du coronavirus COVID-19, p. 81219.",2020016061,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-17&caller=list&numac=2020016061,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-17&caller=list&numac=2020016061
11/17/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
12 NOVEMBRE 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale relatif à une aide aux entreprises débits de boissons et restaurants dans le cadre de la crise sanitaire du COVID-19, p. 81225.",2020016047,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-17&caller=list&numac=2020016047,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-17&caller=list&numac=2020016047
11/19/2020,"AUTORITE FLAMANDE
13 NOVEMBRE 2020. - Arrêté du Gouvernement flamand portant reconnaissance de la crise COVID-19 et portant dérogation au régime du Prêt gagnant-gagnant, p. 81585.",2020031660,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-19&caller=list&numac=2020031660,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-19&caller=list&numac=2020031660
11/20/2020,"SERVICE PUBLIC FEDERAL CHANCELLERIE DU PREMIER MINISTRE
13 NOVEMBRE 2020. - Arrêté royal relatif à la composition et au fonctionnement de la cellule de coordination du commissaire COVID-19 et de la commissaire adjointe COVID-19, p. 81699.",2020204803,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-20&caller=list&numac=2020204803,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-20&caller=list&numac=2020204803
11/20/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FRANCAISE
MINISTERE DE LA COMMUNAUTE FRANCAISE
12 NOVEMBRE 2020. - Arrêté du Gouvernement de la Communauté française prolongeant les mesures d'adaptation des motifs d'absence des enfants et de révision de la participation financière parentale aux milieux d'accueil dans le cadre de la crise du COVID-19, p. 81925.",2020043670,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-20&caller=list&numac=2020043670,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-20&caller=list&numac=2020043670
11/23/2020,"FR

NL

DE

 Image du sommaire du 2020-11-23
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
30 SEPTEMBRE 2020. - Arrêté royal portant exécution de l'arti-cle 15,  §  10, de la loi du 15 juillet 2020 portant diverses mesures fiscales urgentes en raison de la pandémie du COVID-19 (CORONA III) et concernant la réduction d'impôt pour l'acquisition de nouvelles actions ou parts d'entreprises accusant une forte baisse de leur chiffre d'affaires suite à la pandémie du COVID-19, p. 82539.",2020043248,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-23&caller=list&numac=2020043248,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-23&caller=list&numac=2020043248
11/23/2020,"AUTORITE FLAMANDE
30 OCTOBRE 2020. - Arrêté du Gouvernement portant diverses mesures urgentes à prendre dans l'enseignement à la suite du COVID-19 et modifiant l'arrêté du Gouvernement flamand du 4 septembre 2020 attribuant un budget de fonctionnement supplémentaire aux écoles de l'enseignement fondamental et secondaire ordinaire et spécial, aux CLB et aux internats à la suite des mesures qui ont été prises et des frais supplémentaires faits par les écoles dans ce cadre pour lutter contre la propagation du COVID-19 pour la période septembre-décembre 2020, p. 82565.",2020043681,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-23&caller=list&numac=2020043681,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-23&caller=list&numac=2020043681
11/23/2020,"SERVICE PUBLIC DE WALLONIE
19 NOVEMBRE 2020. - Décret modifiant l'article 4 du décret du 29 octobre 2020 octroyant des pouvoirs spéciaux au Gouvernement wallon en vue de faire face à la deuxième vague de la crise sanitaire de la COVID-19, p. 82573.",2020043704,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-23&caller=list&numac=2020043704,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-23&caller=list&numac=2020043704
11/23/2020,"SERVICE PUBLIC DE WALLONIE
19 NOVEMBRE 2020. - Décret modifiant l'article 5 du décret du 29 octobre 2020 octroyant des pouvoirs spéciaux au Gouvernement wallon en vue de faire face à la deuxième vague de la crise sanitaire de la COVID-19 pour les matières réglées par l'article 138 de la Constitution, p. 82575.",2020043705,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-23&caller=list&numac=2020043705,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-23&caller=list&numac=2020043705
11/25/2020,"AUTORITE FLAMANDE
13 NOVEMBRE 2020. - Arrêté du Gouvernement flamand réglant une subvention générale et sélective pour les organisateurs d'accueil d'enfants et d'accueil extrascolaire et des mesures pour les familles dans l'accueil d'enfants et l'accueil extrascolaire à la suite des conséquences du virus COVID-19, p. 83041.",2020043738,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-25&caller=list&numac=2020043738,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-25&caller=list&numac=2020043738
11/25/2020,"REGION DE BRUXELLES-CAPITALE
COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
23 NOVEMBRE 2020. - Ordonnance visant à octroyer des pouvoirs spéciaux au Collège réuni de la Commission communautaire commune dans le cadre de la crise sanitaire du COVID-19., p. 83050.",2020043745,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-25&caller=list&numac=2020043745,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-25&caller=list&numac=2020043745
11/25/2020,"REGION DE BRUXELLES-CAPITALE
23 NOVEMBRE 2020. - Ordonnance visant à octroyer des pouvoirs spéciaux au Gouvernement de la Région de Bruxelles-Capitale dans le cadre de la crise sanitaire du COVID-19, p. 83051.",2020043746,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-11-25&caller=list&numac=2020043746,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-11-25&caller=list&numac=2020043746
12/1/2020,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
17 NOVEMBRE 2020. - Arrêté royal en exécution de l'article 6, alinéa 2, de la loi du 7 mai 2020 portant des mesures exceptionnelles dans le cadre de la pandémie COVID-19 en matière de pensions, pension complémentaire et autres avantages complémentaires en matière de sécurité sociale, p. 84195.",2020016209,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-01&caller=list&numac=2020016209,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-01&caller=list&numac=2020016209
12/1/2020,"AUTORITE FLAMANDE
13 NOVEMBRE 2020. - Arrêté du Gouvernement flamand portant diverses mesures urgentes en raison de la pandémie du COVID-19 pour les centres d'encadrement des élèves, le personnel enseignant, les académies d'enseignement artistique à temps partiel, les centres d'éducation des adultes et les centres d'éducation de base portant modification de l'arrêté du Gouvernement flamand du 5 juin 2020 attribuant un budget de fonctionnement supplémentaire aux écoles de l'enseignement fondamental et secondaire ordinaire et spécial à la suite des mesures qui ont été prises et des frais supplémentaires faits par les écoles dans ce cadre pour lutter contre la propagation du COVID-19 en ce qui concerne les internats, p. 84217.",2020016219,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-01&caller=list&numac=2020016219,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-01&caller=list&numac=2020016219
12/1/2020,"SERVICE PUBLIC DE WALLONIE
26 NOVEMBRE 2020. - Arrêté du Gouvernement wallon de pouvoirs spéciaux n°  57 portant sur des mesures d'urgences en matière d'accès à l'énergie durant la crise COVID-19 et la période hivernale, p. 84222.",2020043910,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-01&caller=list&numac=2020043910,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-01&caller=list&numac=2020043910
12/2/2020,"SERVICE PUBLIC FEDERAL FINANCES
26 NOVEMBRE 2020. - Arrêté du Président du Comité de direction portant modification de l'arrêté du Président du Comité de direction du 9 décembre 2015 portant création des Centres PME au sein de l'Administration Petites et Moyennes Entreprises de l'Administration générale de la Fiscalité et fixant leur siège ainsi que leur compétence matérielle et territoriale tel que modifié par les arrêtés du Président du Comité de direction des 28 juin 2016, 2 décembre 2016, 8 décembre 2017, 24 janvier 2018, 11 juillet 2018, 14 septembre 2018, 20 mars 2019, 10 juillet 2019, 24 décembre 2019 et 4 juin 2020, p. 84352.",2020043883,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-02&caller=list&numac=2020043883,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-02&caller=list&numac=2020043883
12/2/2020,"AUTORITE FLAMANDE
13 NOVEMBRE 2020. - Arrêté du Gouvernement flamand attribuant une subvention aux administrations locales afin d'améliorer le suivi des contacts et la détection de la source dans le cadre de la lutte contre la pandémie de COVID-19, p. 84463.",2020031701,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-02&caller=list&numac=2020031701,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-02&caller=list&numac=2020031701
12/2/2020,"REGION DE BRUXELLES-CAPITALE
COMMISSION COMMUNAUTAIRE FRANCAISE DE LA REGION DE BRUXELLES-CAPITALE
26 NOVEMBRE 2020. - Décret accordant des pouvoirs spéciaux au Collège de la Commission communautaire française dans le cadre de la pandémie de COVID-19, p. 84490.",2020043871,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-02&caller=list&numac=2020043871,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-02&caller=list&numac=2020043871
12/3/2020,"SERVICE PUBLIC FEDERAL INTERIEUR
28 NOVEMBRE 2020. - Arrêté ministériel modifiant l'arrêté ministériel du 28 octobre 2020 portant des mesures d'urgence pour limiter la propagation du coronavirus COVID-19. - Traduction allemande, p. 84632.",2020043918,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043918,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043918
12/3/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
20 NOVEMBRE 2020. - Décret portant modification du Code flamand de la Fiscalité du 13 décembre 2013, en ce qui concerne la déclaration d'appareils automatiques de divertissement, p. 84655.",2020031703,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020031703,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020031703
12/3/2020,"COMMUNAUTE FRANCAISE
MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  7 du 30 avril 2020 portant des dispositions transitoires et dérogatoires au décret du 18 janvier 2018 portant le Code de la prévention, de l'aide à la jeunesse et de la protection de la jeunesse en raison de la crise sanitaire du COVID-19, p. 84663.",2020043850,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043850,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043850
12/3/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  8 du 7 mai 2020 relatif au soutien des hôpitaux universitaires dans le cadre de la crise sanitaire du COVID-19, p. 84664.",2020043852,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043852,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043852
12/3/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  11 du 14 mai 2020 relatif au soutien du secteur de l'enseignement supérieur dans le cadre de la crise sanitaire du COVID-19, p. 84665.",2020043857,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043857,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043857
12/3/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  15 du 20 mai 2020 relatif au soutien des services agréés en aide à la jeunesse dans le cadre de la crise sanitaire du COVID-19, p. 84667.",2020043851,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043851,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043851
12/3/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  16 du 28 mai 2020 relatif au soutien des maisons de jeunes, des centres de rencontres et d'hébergement, des centres d'information de jeunes et des organisations de jeunesse dans le cadre de la crise sanitairedu COVID-19, p. 84668.",2020043854,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043854,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043854
12/3/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  17 du 28 mai 2020 relatif au soutien des centres de rencontres et d'hébergement dans le cadre de la crise sanitaire du COVID-19, p. 84669.",2020043853,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043853,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043853
12/3/2020,"MINISTERE DE LA COMMUNAUTE FRANCAISE
26 NOVEMBRE 2020. - Décret portant confirmation de l'arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  22 du 11 juin 2020 relatif au soutien du secteur de l'Enseignement de promotion sociale dans le cadre de la crise sanitaire du COVID-19, p. 84670.",2020043855,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043855,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043855
12/3/2020,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
26 NOVEMBRE 2020. - Arrêté du Gouvernement wallon fixant les conditions d'octroi d'une aide spécifique pour la relance des activités à l'international des entreprises dans le cadre de la crise du COVID-19, p. 84674.",2020043911,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043911,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043911
12/3/2020,"SERVICE PUBLIC DE WALLONIE
26 NOVEMBRE 2020. - Arrêté du Gouvernement wallon de pouvoirs spéciaux n°  57 portant sur des mesures d'urgences en matière d'accès à l'énergie durant la crise COVID-19 et la période hivernale. - Erratum, p. 84686.",2020043945,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-03&caller=list&numac=2020043945,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-03&caller=list&numac=2020043945
12/9/2020,"FR

NL

DE

 Image du sommaire du 2020-12-09
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
30 NOVEMBRE 2020. - Arrêté royal modifiant l'annexe III de l'AR/CIR 92, en matière de précompte professionnel sur les rémunérations pour le travail étudiant, p. 86730.",2020016289,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-09&caller=list&numac=2020016289,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-09&caller=list&numac=2020016289
12/11/2020,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
11 DECEMBRE 2020. - Arrêté du Ministre-Président de la Région de Bruxelles-Capitale prolongeant l'arrêté du 26 octobre 2020 arrêtant des mesures complémentaires à celles arrêtées par le ministre de l'Intérieur afin de limiter la propagation du coronavirus COVID-19, p. 87868.",2020010460,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020010460,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020010460
12/11/2020,"EDITION 1 
 Image du sommaire du 2020-12-11
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
30 NOVEMBRE 2020. - Loi modifiant la loi ordinaire du 16 juillet 1993 visant à achever la structure fédérale de l'État et la loi du 21 décembre 2009 relative au régime d'accise des boissons non alcoolisées et du café, p. 87567.",2020043762,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020043762,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020043762
12/11/2020,"SERVICE PUBLIC FEDERAL STRATEGIE ET APPUI
6 DECEMBRE 2020. - Arrêté royal modifiant l'arrêté royal du 22 avril 2020 portant des mesures particulières pour les membres du personnel de la fonction publique fédérale dans le cadre de la crise sanitaire liée au coronavirus COVID-19, p. 87568.",2020043923,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020043923,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020043923
12/11/2020,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
4 DECEMBRE 2020. - Ordonnance portant confirmation des arrêtés du Gouvernement de la Région de Bruxelles-Capitale pris en exécution de l'ordonnance du 19 mars 2020 visant à octroyer des pouvoirs spéciaux au Gouvernement de la Région de Bruxelles-Capitale dans le cadre de la crise sanitaire du COVID-19, p. 87762.",2020044102,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020044102,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020044102
12/11/2020,"REGION DE BRUXELLES-CAPITALE
3 DECEMBRE 2020. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale déterminant les grades du personnel du Service public régional de Bruxelles, du Service public régional de Bruxelles Fiscalité, de Bruxelles Urbanisme et Patrimoine et de Bruxelles Fonction publique qui constituent un même degré de la hiérarchie, p. 87766.",2020044105,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020044105,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020044105
12/11/2020,"COMMISSION COMMUNAUTAIRE COMMUNE DE BRUXELLES-CAPITALE
4 DECEMBRE 2020. - Ordonnance portant confirmation des arrêtés du Collège réuni de la Commission communautaire commune pris en exécution de l'ordonnance du 19 mars 2020 visant à octroyer des pouvoirs spéciaux au Collège réuni de la Commission communautaire commune dans le cadre de la crise sanitaire du COVID-19 et relative à l'octroi de missions complémentaires à l'Office bicommunautaire de la santé, de l'aide aux personnes et des prestations familiales, p. 87775.",2020044103,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020044103,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020044103
12/11/2020,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord entre les autorités compétentes des Pays-Bas et de la Belgique prorogeant l'Accord concernant la situation des travailleurs transfrontaliers dans le cadre de la crise sanitaire liée au COVID-19 du 30 avril 2020, tel que prorogé par les accords du 19 mai 2020, du 19 juin 2020 et du 24 août 2020, p. 87811.",2020044188,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-11&caller=list&numac=2020044188,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-11&caller=list&numac=2020044188
12/15/2020,"SERVICE PUBLIC FEDERAL JUSTICE
23 SEPTEMBRE 2015. - Arrêté royal portant modification de l'arrêté royal du 22 décembre 2003 portant exécution du Titre XIII, Chapitre 6 ""Tutelle sur les mineurs étrangers non accompagnés"" de la loi programme du 24 décembre 2002, en ce qui concerne l'allocation des subventions exceptionnelle et temporaire dans le cadre de l'exercice de la tutelle. - Traduction allemande, p. 88285.",2020016318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-15&caller=list&numac=2020016318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-15&caller=list&numac=2020016318
12/18/2020,"SERVICE PUBLIC FEDERAL MOBILITE ET TRANSPORTS
13 DECEMBRE 2020. - Arrêté royal modifiant certaines mesures relatives au permis de conduire par rapport à la crise à propos de la COVID-19, p. 89828.",2020016354,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-18&caller=list&numac=2020016354,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-18&caller=list&numac=2020016354
12/18/2020,"COMMUNAUTE FRANCAISE
MINISTERE DE LA COMMUNAUTE FRANCAISE
10 DECEMBRE 2020. - Arrêté du Gouvernement de la Communauté française de pouvoirs spéciaux n°  40 relatif au subventionnement exceptionnel des pouvoirs organisateurs de l'enseignement secondaire ordinaire et spécialisé ayant pour objet l'achat de matériel informatique, dans le cadre de la crise de la COVID-19, p. 89892.",2020044318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2020-12-18&caller=list&numac=2020044318,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2020-12-18&caller=list&numac=2020044318
